,0
2142,22.98
2143,23.03
2144,23.06
2145,23.1
2146,23.15
2147,23.2
2148,23.19
2149,23.21
2150,23.17
2151,23.14
2152,23.12
2153,23.1
2154,23.09
2155,23.53
2156,24.69
2157,26.0
2158,27.18
2159,27.83
2160,28.71
2161,29.67
2162,30.01
2163,30.43
2164,30.65
2165,30.65
2166,30.68
2167,30.71
2168,30.73
2169,30.75
2170,30.78
2171,30.8
2172,30.79
2173,30.77
2174,30.76
2175,30.75
2176,30.75
2177,30.75
2178,30.77
2179,31.04
2180,32.63
2181,34.04
2182,35.29
2183,36.46
2184,37.32
2185,38.08
2186,38.39
2187,38.43
2188,38.42
2189,38.44
2190,38.42
2191,38.4
2192,38.42
2193,38.43
2194,38.43
2195,38.43
2196,38.48
2197,38.51
2198,38.52
2199,38.53
2200,38.51
2201,38.49
2202,38.5
2203,38.49
2204,38.49
2205,38.51
2206,38.65
2207,40.1
2208,41.61
2209,42.89
2210,43.74
2211,44.7
2212,45.45
2213,45.77
2214,45.92
2215,45.87
2216,45.91
2217,45.93
2218,45.97
2219,45.94
2220,45.95
2221,45.99
2222,45.95
2223,45.97
2224,45.97
2225,46.02
2226,46.01
2227,46.0
2228,46.64
2229,47.44
2230,48.61
2231,49.24
2232,49.82
2233,50.27
2234,50.97
2235,51.33
2236,51.69
2237,51.95
2238,52.24
2239,52.5
2240,52.64
2241,52.78
2242,52.81
2243,52.83
2244,52.83
2245,52.83
2246,52.83
2247,52.83
2248,52.83
2249,52.83
2250,52.83
2251,52.83
2252,52.83
2253,52.83
2254,52.83
2255,52.83
2256,52.83
2257,52.83
2258,52.83
2259,52.83
2260,52.83
2261,52.83
2262,52.83
2263,52.83
2264,52.83
2265,52.83
2266,52.83
2267,52.83
2268,52.83
2269,52.83
2270,52.83
2271,52.83
2272,52.83
2273,52.83
2274,52.83
2275,52.83
2276,52.83
2277,52.83
2278,52.83
2279,52.83
2280,52.83
2281,52.83
2282,52.83
2283,52.83
2284,52.83
2285,52.83
2286,52.83
2287,52.83
2288,52.82
2289,52.83
2290,52.83
2291,52.83
2292,52.83
2293,52.82
2294,52.82
2295,52.83
2296,52.83
2297,52.82
2298,52.83
2299,52.82
2300,52.83
2301,52.83
2302,52.83
2303,52.83
2304,52.83
2305,52.83
2306,52.83
2307,52.83
2308,52.83
2309,52.83
2310,52.83
2311,52.83
2312,52.83
2313,52.83
2314,52.83
2315,52.83
2316,52.83
2317,52.83
2318,52.83
2319,52.83
2320,52.83
2321,52.83
2322,52.82
2323,52.83
2324,52.83
2325,52.83
2326,52.82
2327,52.82
2328,52.83
2329,52.82
2330,52.83
2331,52.83
2332,52.82
2333,52.82
2334,52.82
2335,52.82
2336,52.83
2337,52.83
2338,52.83
2339,52.83
2340,52.83
2341,52.83
2342,52.83
2343,52.83
2344,52.83
2345,52.83
2346,52.83
2347,52.83
2348,52.83
2349,52.83
2350,52.83
2351,52.83
2352,52.83
2353,52.83
2354,52.83
2355,52.83
2356,52.83
2357,52.82
2358,52.83
2359,52.83
2360,52.83
2361,52.83
2362,52.83
2363,52.83
2364,52.82
2365,52.83
2366,52.83
2367,52.83
2368,52.83
2369,52.83
2370,52.83
2371,52.83
2372,52.83
2373,52.83
2374,52.83
2375,52.83
2376,52.83
2377,52.83
2378,52.83
2379,52.83
2380,52.83
2381,52.83
2382,52.83
2383,52.83
2384,52.83
2385,52.83
2386,52.82
2387,52.83
2388,52.83
2389,52.83
2390,52.83
2391,52.83
2392,52.83
2393,52.83
2394,52.83
2395,52.83
2396,52.83
2397,52.83
2398,52.83
2399,52.83
2400,52.83
2401,52.83
2402,52.83
2403,52.83
2404,52.83
2405,52.83
2406,52.83
2407,52.83
2408,52.83
2409,52.83
2410,52.83
2411,52.82
2412,52.83
2413,52.83
2414,52.83
2415,52.83
2416,52.82
2417,52.83
2418,52.83
2419,52.83
2420,52.82
2421,52.82
2422,52.83
2423,52.82
2424,52.82
2425,52.82
2426,52.82
2427,52.83
2428,52.83
2429,52.83
2430,52.83
2431,52.83
2432,52.83
2433,52.83
2434,52.83
2435,52.83
2436,52.83
2437,52.83
2438,52.83
2439,52.83
2440,52.83
2441,52.83
2442,52.83
2443,52.82
2444,52.83
2445,52.83
2446,52.82
2447,52.82
2448,52.82
2449,52.82
2450,52.82
2451,52.83
2452,52.83
2453,52.83
2454,52.83
2455,52.83
2456,52.83
2457,52.82
2458,52.83
2459,52.82
2460,52.83
2461,52.82
2462,52.82
2463,52.83
2464,52.83
2465,52.83
2466,52.83
2467,52.83
2468,52.83
2469,52.83
2470,52.83
2471,52.83
2472,52.83
2473,52.83
2474,52.83
2475,52.83
2476,52.82
2477,52.83
2478,52.82
2479,52.83
2480,52.82
2481,52.83
2482,52.82
2483,52.82
2484,52.83
2485,52.83
2486,52.83
2487,52.82
2488,52.83
2489,52.83
2490,52.82
2491,52.82
2492,52.82
2493,52.82
2494,52.83
2495,52.83
2496,52.83
2497,52.83
2498,52.83
2499,52.83
2500,52.83
2501,52.83
2502,52.83
2503,52.83
2504,52.83
2505,52.83
2506,52.83
2507,52.83
2508,52.83
2509,52.83
2510,52.84
2511,52.83
2512,52.83
2513,52.83
2514,52.83
2515,52.83
2516,52.83
2517,52.83
2518,52.83
2519,52.83
2520,52.83
2521,52.83
2522,52.83
2523,52.83
2524,52.83
2525,52.83
2526,52.83
2527,52.83
2528,52.83
2529,52.83
2530,52.83
2531,52.83
2532,52.83
2533,52.82
2534,52.82
2535,52.83
2536,52.83
2537,52.83
2538,52.83
2539,52.83
2540,52.83
2541,52.83
2542,52.83
2543,52.83
2544,52.83
2545,52.83
2546,52.83
2547,52.83
2548,52.83
2549,52.83
2550,52.83
2551,52.83
2552,52.83
2553,52.83
2554,52.83
2555,52.83
2556,52.83
2557,52.83
2558,52.83
2559,52.83
2560,52.83
2561,52.83
2562,52.83
2563,52.83
2564,52.83
2565,52.83
2566,52.83
2567,52.83
2568,52.83
2569,52.83
2570,52.83
2571,52.83
2572,52.83
2573,52.83
2574,52.83
2575,52.83
2576,52.83
2577,52.83
2578,52.83
2579,52.83
2580,52.83
2581,52.83
2582,52.83
2583,52.83
2584,52.83
2585,52.83
2586,52.83
2587,52.83
2588,52.83
2589,52.83
2590,52.83
2591,52.83
2592,52.83
2593,52.83
2594,52.83
2595,52.83
2596,52.83
2597,52.83
2598,52.83
2599,52.83
2600,52.83
2601,52.83
2602,52.83
2603,52.83
2604,52.83
2605,52.83
2606,52.83
2607,52.83
2608,52.83
2609,52.83
2610,52.83
2611,52.83
2612,52.83
2613,52.83
2614,52.83
2615,52.83
2616,52.83
2617,52.83
2618,52.83
2619,52.83
2620,52.83
2621,52.83
2622,52.83
2623,52.83
2624,52.83
2625,52.83
2626,52.83
2627,52.83
2628,52.83
2629,52.83
2630,52.83
2631,52.83
2632,52.83
2633,52.83
2634,52.83
2635,52.83
2636,52.83
2637,52.83
2638,52.83
2639,52.83
2640,52.83
2641,52.83
2642,52.83
2643,52.83
2644,52.83
2645,52.83
2646,52.83
2647,52.83
2648,52.83
2649,52.83
2650,52.83
2651,52.83
2652,52.83
2653,52.83
2654,52.83
2655,52.83
2656,52.83
2657,52.83
2658,52.83
2659,52.83
2660,52.84
2661,52.84
2662,52.84
2663,52.84
2664,52.84
2665,52.84
2666,52.84
2667,52.84
2668,52.84
2669,52.84
2670,52.84
2671,52.84
2672,52.84
2673,52.83
2674,52.83
2675,52.83
2676,52.83
2677,52.83
2678,52.83
2679,52.83
2680,52.83
2681,52.83
2682,52.83
2683,52.83
2684,52.83
2685,52.83
2686,52.83
2687,52.83
2688,52.83
2689,52.83
2690,52.83
2691,52.83
2692,52.83
2693,52.83
2694,52.83
2695,52.83
2696,52.83
2697,52.83
2698,52.84
2699,52.84
2700,52.84
2701,52.84
2702,52.84
2703,52.84
2704,52.84
2705,52.84
2706,52.84
2707,52.84
2708,52.84
2709,52.84
2710,52.84
2711,52.83
2712,52.83
2713,52.83
2714,52.83
2715,52.83
2716,52.83
2717,52.83
2718,52.83
2719,52.83
2720,52.83
2721,52.83
2722,52.83
2723,52.83
2724,52.83
2725,52.83
2726,52.83
2727,52.83
2728,52.83
2729,52.83
2730,52.83
2731,52.83
2732,52.83
2733,52.83
2734,52.83
2735,52.83
2736,52.83
2737,52.84
2738,52.83
2739,52.84
2740,52.84
2741,52.84
2742,52.84
2743,52.84
2744,52.84
2745,52.84
2746,52.84
2747,52.84
2748,52.84
2749,52.83
2750,52.84
2751,52.83
2752,52.83
2753,52.83
2754,52.83
2755,52.83
2756,52.83
2757,52.83
2758,52.83
2759,52.83
2760,52.83
2761,52.83
2762,52.83
2763,52.83
2764,52.83
2765,52.83
2766,52.83
2767,52.83
2768,52.83
2769,52.83
2770,52.83
2771,52.83
2772,52.83
2773,52.83
2774,52.83
2775,52.83
2776,52.84
2777,52.84
2778,52.84
2779,52.84
2780,52.84
2781,52.84
2782,52.84
2783,52.84
2784,52.84
2785,52.84
2786,52.84
2787,52.84
2788,52.84
2789,52.83
2790,52.83
2791,52.83
2792,52.84
2793,52.84
2794,52.83
2795,52.83
2796,52.83
2797,52.83
2798,52.83
2799,52.83
2800,52.83
2801,52.83
2802,52.83
2803,52.83
2804,52.83
2805,52.83
2806,52.83
2807,52.83
2808,52.83
2809,52.83
2810,52.83
2811,52.83
2812,52.83
2813,52.83
2814,52.84
2815,52.84
2816,52.84
2817,52.83
2818,52.84
2819,52.84
2820,52.84
2821,52.84
2822,52.84
2823,52.84
2824,52.84
2825,52.84
2826,52.84
2827,52.83
2828,52.84
2829,52.83
2830,52.84
2831,52.84
2832,52.84
2833,52.84
2834,52.84
2835,52.84
2836,52.84
2837,52.83
2838,52.84
2839,52.83
2840,52.83
2841,52.83
2842,52.84
2843,52.84
2844,52.83
2845,52.83
2846,52.84
2847,52.84
2848,52.84
2849,52.84
2850,52.84
2851,52.84
2852,52.84
2853,52.84
2854,52.84
2855,52.84
2856,52.84
2857,52.84
2858,52.84
2859,52.84
2860,52.84
2861,52.84
2862,52.84
2863,52.84
2864,52.84
2865,52.84
2866,52.84
2867,52.84
2868,52.83
2869,52.83
2870,52.84
2871,52.83
2872,52.84
2873,52.84
2874,52.84
2875,52.84
2876,52.84
2877,52.84
2878,52.84
2879,52.84
2880,52.84
2881,52.84
2882,52.84
2883,52.84
2884,52.84
2885,52.84
2886,52.84
2887,52.84
2888,52.84
2889,52.84
2890,52.84
2891,52.84
2892,52.84
2893,52.84
2894,52.84
2895,52.84
2896,52.84
2897,52.84
2898,52.84
2899,52.84
2900,52.84
2901,52.84
2902,52.84
2903,52.84
2904,52.84
2905,52.84
2906,52.84
2907,52.84
2908,52.84
2909,52.84
2910,52.84
2911,52.84
2912,52.84
2913,52.84
2914,52.84
2915,52.84
2916,52.84
2917,52.84
2918,52.84
2919,52.84
2920,52.84
2921,52.84
2922,52.84
2923,52.84
2924,52.84
2925,52.84
2926,52.84
2927,52.84
2928,52.84
2929,52.84
2930,52.84
2931,52.84
2932,52.84
2933,52.84
2934,52.84
2935,52.84
2936,52.84
2937,52.84
2938,52.84
2939,52.84
2940,52.84
2941,52.84
2942,52.84
2943,52.84
2944,52.84
2945,52.84
2946,52.84
2947,52.84
2948,52.84
2949,52.84
2950,52.84
2951,52.84
2952,52.84
2953,52.84
2954,52.84
2955,52.84
2956,52.84
2957,52.84
2958,52.84
2959,52.84
2960,52.84
2961,52.84
2962,52.84
2963,52.84
2964,52.84
2965,52.84
2966,52.84
2967,52.84
2968,52.84
2969,52.84
2970,52.84
2971,52.84
2972,52.84
2973,52.84
2974,52.84
2975,52.84
2976,52.84
2977,52.84
2978,52.84
2979,52.84
2980,52.84
2981,52.84
2982,52.84
2983,52.84
2984,52.84
2985,52.84
2986,52.84
2987,52.84
2988,52.84
2989,52.84
2990,52.84
2991,52.84
2992,52.84
2993,52.84
2994,52.84
2995,52.84
2996,52.84
2997,52.84
2998,52.84
2999,52.84
3000,52.84
3001,52.84
3002,52.84
3003,52.84
3004,52.84
3005,52.84
3006,52.84
3007,52.84
3008,52.84
3009,52.84
3010,52.84
3011,52.84
3012,52.84
3013,52.84
3014,52.84
3015,52.84
3016,52.84
3017,52.84
3018,52.84
3019,52.84
3020,52.84
3021,52.84
3022,52.84
3023,52.84
3024,52.84
3025,52.84
3026,52.84
3027,52.84
3028,52.84
3029,52.84
3030,52.84
3031,52.84
3032,52.84
3033,52.84
3034,52.84
3035,52.84
3036,52.84
3037,52.84
3038,52.84
3039,52.84
3040,52.84
3041,52.84
3042,52.84
3043,52.84
3044,52.84
3045,52.84
3046,52.84
3047,52.84
3048,52.84
3049,52.84
3050,52.84
3051,52.84
3052,52.84
3053,52.84
3054,52.84
3055,52.84
3056,52.84
3057,52.84
3058,52.84
3059,52.84
3060,52.84
3061,52.84
3062,52.84
3063,52.84
3064,52.84
3065,52.84
3066,52.84
3067,52.84
3068,52.84
3069,52.84
3070,52.84
3071,52.84
3072,52.84
3073,52.84
3074,52.84
3075,52.84
3076,52.84
3077,52.84
3078,52.84
3079,52.84
3080,52.84
3081,52.84
3082,52.84
3083,52.84
3084,52.84
3085,52.84
3086,52.84
3087,52.84
3088,52.84
3089,52.84
3090,52.84
3091,52.84
3092,52.84
3093,52.84
3094,52.84
3095,52.84
3096,52.84
3097,52.84
3098,52.84
3099,52.84
3100,52.84
3101,52.84
3102,52.84
3103,52.84
3104,52.84
3105,52.84
3106,52.84
3107,52.84
3108,52.84
3109,52.84
3110,52.84
3111,52.84
3112,52.84
3113,52.84
3114,52.84
3115,52.84
3116,52.84
3117,52.84
3118,52.84
3119,52.84
3120,52.84
3121,52.84
3122,52.84
3123,52.84
3124,52.84
3125,52.84
3126,52.84
3127,52.84
3128,52.84
3129,52.84
3130,52.84
3131,52.84
3132,52.84
3133,52.84
3134,52.84
3135,52.84
3136,52.84
3137,52.84
3138,52.84
3139,52.84
3140,52.84
3141,52.84
3142,52.84
3143,52.84
3144,52.84
3145,52.84
3146,52.84
3147,52.84
3148,52.84
3149,52.84
3150,52.84
3151,52.84
3152,52.84
3153,52.84
3154,52.84
3155,52.84
3156,52.84
3157,52.84
3158,52.84
3159,52.84
3160,52.84
3161,52.84
3162,52.84
3163,52.84
3164,52.84
3165,52.84
3166,52.84
3167,52.84
3168,52.84
3169,52.84
3170,52.84
3171,52.84
3172,52.84
3173,52.84
3174,52.84
3175,52.84
3176,52.84
3177,52.84
3178,52.84
3179,52.84
3180,52.84
3181,52.84
3182,52.84
3183,52.84
3184,52.84
3185,52.84
3186,52.84
3187,52.84
3188,52.84
3189,52.84
3190,52.84
3191,52.84
3192,52.84
3193,52.84
3194,52.84
3195,52.84
3196,52.84
3197,52.84
3198,52.84
3199,52.84
3200,52.84
3201,52.84
3202,52.84
3203,52.84
3204,52.84
3205,52.84
3206,52.84
3207,52.84
3208,52.84
3209,52.84
3210,52.84
3211,52.84
3212,52.84
3213,52.84
3214,52.84
3215,52.84
3216,52.84
3217,52.84
3218,52.84
3219,52.84
3220,52.84
3221,52.84
3222,52.84
3223,52.84
3224,52.84
3225,52.84
3226,52.84
3227,52.84
3228,52.84
3229,52.84
3230,52.84
3231,52.84
3232,52.84
3233,52.84
3234,52.84
3235,52.84
3236,52.84
3237,52.84
3238,52.84
3239,52.84
3240,52.84
3241,52.84
3242,52.84
3243,52.84
3244,52.84
3245,52.84
3246,52.84
3247,52.84
3248,52.84
3249,52.84
3250,52.84
3251,52.84
3252,52.84
3253,52.84
3254,52.84
3255,52.84
3256,52.84
3257,52.84
3258,52.84
3259,52.84
3260,52.84
3261,52.84
3262,52.84
3263,52.84
3264,52.84
3265,52.84
3266,52.84
3267,52.84
3268,52.84
3269,52.84
3270,52.84
3271,52.84
3272,52.84
3273,52.84
3274,52.84
3275,52.84
3276,52.84
3277,52.84
3278,52.84
3279,52.84
3280,52.84
3281,52.84
3282,52.84
3283,52.84
3284,52.84
3285,52.84
3286,52.84
3287,52.84
3288,52.84
3289,52.84
3290,52.84
3291,52.84
3292,52.84
3293,52.84
3294,52.84
3295,52.84
3296,52.84
3297,52.84
3298,52.84
3299,52.84
3300,52.84
3301,52.84
3302,52.84
3303,52.84
3304,52.84
3305,52.84
3306,52.84
3307,52.84
3308,52.84
3309,52.84
3310,52.84
3311,52.84
3312,52.84
3313,52.84
3314,52.84
3315,52.84
3316,52.84
3317,52.84
3318,52.84
3319,52.84
3320,52.84
3321,52.84
3322,52.84
3323,52.84
3324,52.84
3325,52.84
3326,52.84
3327,52.84
3328,52.84
3329,52.84
3330,52.84
3331,52.84
3332,52.84
3333,52.84
3334,52.84
3335,52.84
3336,52.84
3337,52.84
3338,52.84
3339,52.84
3340,52.84
3341,52.84
3342,52.84
3343,52.84
3344,52.84
3345,52.84
3346,52.84
3347,52.84
3348,52.84
3349,52.84
3350,52.84
3351,52.84
3352,52.84
3353,52.84
3354,52.84
3355,52.84
3356,52.84
3357,52.84
3358,52.84
3359,52.84
3360,52.84
3361,52.84
3362,52.84
3363,52.84
3364,52.84
3365,52.84
3366,52.84
3367,52.84
3368,52.84
3369,52.84
3370,52.84
3371,52.84
3372,52.84
3373,52.84
3374,52.84
3375,52.84
3376,52.84
3377,52.84
3378,52.84
3379,52.84
3380,52.84
3381,52.84
3382,52.84
3383,52.84
3384,52.84
3385,52.84
3386,52.84
3387,52.84
3388,52.84
3389,52.84
3390,52.84
3391,52.84
3392,52.84
3393,52.84
3394,52.84
3395,52.84
3396,52.84
3397,52.84
3398,52.84
3399,52.84
3400,52.84
3401,52.84
3402,52.84
3403,52.84
3404,52.84
3405,52.84
3406,52.84
3407,52.84
3408,52.84
3409,52.84
3410,52.84
3411,52.84
3412,52.84
3413,52.84
3414,52.84
3415,52.84
3416,52.84
3417,52.84
3418,52.84
3419,52.84
3420,52.84
3421,52.84
3422,52.84
3423,52.84
3424,52.84
3425,52.84
3426,52.84
3427,52.84
3428,52.84
3429,52.84
3430,52.84
3431,52.84
3432,52.84
3433,52.84
3434,52.84
3435,52.84
3436,52.84
3437,52.84
3438,52.84
3439,52.84
3440,52.84
3441,52.84
3442,52.84
3443,52.84
3444,52.84
3445,52.84
3446,52.84
3447,52.84
3448,52.84
3449,52.84
3450,52.84
3451,52.84
3452,52.84
3453,52.84
3454,52.84
3455,52.84
3456,52.84
3457,52.84
3458,52.84
3459,52.84
3460,52.84
3461,52.84
3462,52.84
3463,52.84
3464,52.84
3465,52.84
3466,52.84
3467,52.84
3468,52.84
3469,52.84
3470,52.84
3471,52.84
3472,52.84
3473,52.84
3474,52.84
3475,52.84
3476,52.84
3477,52.84
3478,52.84
3479,52.84
3480,52.84
3481,52.84
3482,52.84
3483,52.84
3484,52.84
3485,52.84
3486,52.84
3487,52.84
3488,52.84
3489,52.84
3490,52.84
3491,52.84
3492,52.84
3493,52.84
3494,52.84
3495,52.84
3496,52.84
3497,52.84
3498,52.84
3499,52.84
3500,52.84
3501,52.84
3502,52.84
3503,52.84
3504,52.84
3505,52.84
3506,52.84
3507,52.84
3508,52.84
3509,52.84
3510,52.84
3511,52.84
3512,52.84
3513,52.84
3514,52.84
3515,52.84
3516,52.84
3517,52.84
3518,52.84
3519,52.84
3520,52.84
3521,52.84
3522,52.84
3523,52.84
3524,52.84
3525,52.84
3526,52.84
3527,52.84
3528,52.84
3529,52.84
3530,52.84
3531,52.84
3532,52.84
3533,52.84
3534,52.84
3535,52.84
3536,52.84
3537,52.84
3538,52.84
3539,52.84
3540,52.84
3541,52.84
3542,52.84
3543,52.84
3544,52.84
3545,52.84
3546,52.84
3547,52.84
3548,52.84
3549,52.84
3550,52.84
3551,52.84
3552,52.84
3553,52.84
3554,52.84
3555,52.84
3556,52.84
3557,52.84
3558,52.84
3559,52.84
3560,52.84
3561,52.84
3562,52.84
3563,52.84
3564,52.84
3565,52.84
3566,52.84
3567,52.84
3568,52.84
3569,52.84
3570,52.84
3571,52.84
3572,52.84
3573,52.84
3574,52.84
3575,52.84
3576,52.84
3577,52.84
3578,52.84
3579,52.84
3580,52.84
3581,52.84
3582,52.84
3583,52.84
3584,52.84
3585,52.84
3586,52.84
3587,52.84
3588,52.84
3589,52.84
3590,52.84
3591,52.84
3592,52.84
3593,52.84
3594,52.84
3595,52.84
3596,52.84
3597,52.84
3598,52.84
3599,52.84
3600,52.84
3601,52.84
3602,52.84
3603,52.84
3604,52.84
3605,52.84
3606,52.84
3607,52.84
3608,52.84
3609,52.84
3610,52.84
3611,52.84
3612,52.84
3613,52.84
3614,52.84
3615,52.84
3616,52.84
3617,52.84
3618,52.84
3619,52.84
3620,52.84
3621,52.84
3622,52.84
3623,52.84
3624,52.84
3625,52.84
3626,52.84
3627,52.84
3628,52.84
3629,52.84
3630,52.84
3631,52.84
3632,52.84
3633,52.84
3634,52.84
3635,52.84
3636,52.84
3637,52.84
3638,52.84
3639,52.84
3640,52.84
3641,52.84
3642,52.84
3643,52.84
3644,52.84
3645,52.84
3646,52.84
3647,52.84
3648,52.84
3649,52.84
3650,52.84
3651,52.84
3652,52.84
3653,52.84
3654,52.84
3655,52.84
3656,52.84
3657,52.84
3658,52.84
3659,52.84
3660,52.84
3661,52.84
3662,52.84
3663,52.84
3664,52.84
3665,52.84
3666,52.84
3667,52.84
3668,52.84
3669,52.84
3670,52.84
3671,52.84
3672,52.84
3673,52.84
3674,52.84
3675,52.84
3676,52.84
3677,52.84
3678,52.84
3679,52.84
3680,52.84
3681,52.84
3682,52.84
3683,52.84
3684,52.84
3685,52.84
3686,52.84
3687,52.84
3688,52.84
3689,52.84
3690,52.84
3691,52.84
3692,52.84
3693,52.84
3694,52.84
3695,52.84
3696,52.84
3697,52.84
3698,52.84
3699,52.84
3700,52.84
3701,52.84
3702,52.84
3703,52.84
3704,52.84
3705,52.84
3706,52.84
3707,52.84
3708,52.84
3709,52.84
3710,52.84
3711,52.84
3712,52.84
3713,52.84
3714,52.84
3715,52.84
3716,52.84
3717,52.84
3718,52.84
3719,52.84
3720,52.84
3721,52.84
3722,52.84
3723,52.84
3724,52.84
3725,52.84
3726,52.84
3727,52.84
3728,52.84
3729,52.84
3730,52.84
3731,52.84
3732,52.84
3733,52.84
3734,52.84
3735,52.84
3736,52.84
3737,52.84
3738,52.84
3739,52.84
3740,52.84
3741,52.84
3742,52.84
3743,52.84
3744,52.84
3745,52.84
3746,52.84
3747,52.84
3748,52.84
3749,52.84
3750,52.84
3751,52.84
3752,52.84
3753,52.84
3754,52.84
3755,52.84
3756,52.84
3757,52.84
3758,52.84
3759,52.84
3760,52.84
3761,52.84
3762,52.84
3763,52.84
3764,52.84
3765,52.84
3766,52.84
3767,52.84
3768,52.84
3769,52.84
3770,52.84
3771,52.84
3772,52.84
3773,52.84
3774,52.84
3775,52.84
3776,52.84
3777,52.84
3778,52.84
3779,52.84
3780,52.84
3781,52.84
3782,52.84
3783,52.84
3784,52.84
3785,52.84
3786,52.84
3787,52.84
3788,52.84
3789,52.84
3790,52.84
3791,52.84
3792,52.84
3793,52.84
3794,52.84
3795,52.84
3796,52.84
3797,52.84
3798,52.84
3799,52.84
3800,52.84
3801,52.84
3802,52.84
3803,52.84
3804,52.84
3805,52.84
3806,52.84
3807,52.84
3808,52.84
3809,52.84
3810,52.84
3811,52.84
3812,52.84
3813,52.84
3814,52.84
3815,52.84
3816,52.84
3817,52.84
3818,52.84
3819,52.84
3820,52.84
3821,52.84
3822,52.84
3823,52.84
3824,52.84
3825,52.84
3826,52.84
3827,52.84
3828,52.84
3829,52.84
3830,52.84
3831,52.84
3832,52.84
3833,52.84
3834,52.84
3835,52.84
3836,52.84
3837,52.84
3838,52.84
3839,52.84
3840,52.84
3841,52.84
3842,52.84
3843,52.84
3844,52.84
3845,52.84
3846,52.84
3847,52.84
3848,52.84
3849,52.84
3850,52.84
3851,52.84
3852,52.84
3853,52.84
3854,52.84
3855,52.84
3856,52.84
3857,52.84
3858,52.84
3859,52.84
3860,52.84
3861,52.84
3862,52.84
3863,52.84
3864,52.84
3865,52.84
3866,52.84
3867,52.84
3868,52.84
3869,52.84
3870,52.84
3871,52.84
3872,52.84
3873,52.84
3874,52.84
3875,52.84
3876,52.84
3877,52.84
3878,52.84
3879,52.84
3880,52.84
3881,52.84
3882,52.84
3883,52.84
3884,52.84
3885,52.84
3886,52.84
3887,52.84
3888,52.84
3889,52.84
3890,52.84
3891,52.84
3892,52.84
3893,52.84
3894,52.84
3895,52.84
3896,52.84
3897,52.84
3898,52.84
3899,52.84
3900,52.84
3901,52.84
3902,52.84
3903,52.84
3904,52.84
3905,52.84
3906,52.84
3907,52.84
3908,52.84
3909,52.84
3910,52.84
3911,52.84
3912,52.84
3913,52.84
3914,52.84
3915,52.84
3916,52.84
3917,52.84
3918,52.84
3919,52.84
3920,52.84
3921,52.84
3922,52.84
3923,52.84
3924,52.84
3925,52.84
3926,52.84
3927,52.84
3928,52.84
3929,52.84
3930,52.84
3931,52.84
3932,52.84
3933,52.84
3934,52.84
3935,52.84
3936,52.84
3937,52.84
3938,52.84
3939,52.84
3940,52.84
3941,52.84
3942,52.84
3943,52.84
3944,52.84
3945,52.84
3946,52.84
3947,52.84
3948,52.84
3949,52.84
3950,52.84
3951,52.84
3952,52.84
3953,52.84
3954,52.84
3955,52.84
3956,52.84
3957,52.84
3958,52.84
3959,52.84
3960,52.84
3961,52.84
3962,52.84
3963,52.84
3964,52.84
3965,52.84
3966,52.84
3967,52.84
3968,52.84
3969,52.84
3970,52.84
3971,52.84
3972,52.84
3973,52.84
3974,52.84
3975,52.84
3976,52.84
3977,52.84
3978,52.84
3979,52.84
3980,52.84
3981,52.84
3982,52.84
3983,52.84
3984,52.84
3985,52.84
3986,52.84
3987,52.84
3988,52.84
3989,52.84
3990,52.84
3991,52.84
3992,52.84
3993,52.84
3994,52.84
3995,52.84
3996,52.84
3997,52.84
3998,52.84
3999,52.84
4000,52.84
4001,52.84
4002,52.84
4003,52.84
4004,52.84
4005,52.84
4006,52.84
4007,52.84
4008,52.84
4009,52.84
4010,52.84
4011,52.84
4012,52.84
4013,52.84
4014,52.84
4015,52.84
4016,52.84
4017,52.84
4018,52.84
4019,52.84
4020,52.84
4021,52.84
4022,52.84
4023,52.84
4024,52.84
4025,52.84
4026,52.84
4027,52.84
4028,52.84
4029,52.84
4030,52.84
4031,52.84
4032,52.84
4033,52.84
4034,52.84
4035,52.84
4036,52.84
4037,52.84
4038,52.84
4039,52.84
4040,52.84
4041,52.84
4042,52.84
4043,52.84
4044,52.84
4045,52.84
4046,52.84
4047,52.84
4048,52.84
4049,52.84
4050,52.84
4051,52.84
4052,52.84
4053,52.84
4054,52.84
4055,52.84
4056,52.84
4057,52.84
4058,52.84
4059,52.84
4060,52.84
4061,52.84
4062,52.84
4063,52.82
4064,52.82
4065,52.82
4066,52.84
4067,52.79
4068,52.8
4069,52.8
4070,52.81
4071,52.76
4072,52.77
4073,52.79
4074,52.78
4075,52.77
4076,52.78
4077,52.76
4078,52.77
4079,52.79
4080,52.79
4081,52.8
4082,52.79
4083,52.8
4084,52.8
4085,52.8
4086,52.82
4087,52.8
4088,52.79
4089,52.79
4090,52.79
4091,52.78
4092,52.76
4093,52.68
4094,52.65
4095,52.73
4096,52.73
4097,52.73
4098,52.68
4099,52.72
4100,52.67
4101,52.66
4102,52.54
4103,52.67
4104,52.64
4105,52.7
4106,52.25
4107,52.66
4108,52.64
4109,52.63
4110,52.67
4111,50.19
4112,51.6
4113,52.71
4114,52.69
4115,48.81
4116,50.97
4117,51.68
4118,52.6
4119,51.64
4120,52.69
4121,52.6
4122,52.63
4123,52.17
4124,52.57
4125,52.67
4126,52.66
4127,52.58
4128,51.8
4129,52.61
4130,52.62
4131,52.66
4132,52.78
4133,52.69
4134,52.75
4135,52.75
4136,52.46
4137,52.8
4138,52.63
4139,52.78
4140,52.77
