T_mod1,T_mod2,T_mod3,T_mod4,T_mod5
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
20.634,13.9425171437579,18.3120121753075,14.3077715085833,17.1563632894721
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
10.15025,9.99381092541191,10.0599840731768,10.0284715221127,10.0968609147732
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
13.361,13.0684512414935,13.1255336999369,12.8901022416541,12.8531448497739
