I_mod1,I_mod2,I_mod3,I_mod4,I_mod5
0.820675858167127,0.732496978256159,0.820688701293999,0.820646806804936,0.820700771627238
0.820675858167169,0.732496978256159,0.820688701293404,0.820646806804939,0.820700771628463
0.820681539927443,0.732496978256391,0.820690121644758,0.820646807329893,0.820713956366447
0.820733844125233,0.732496978258768,0.820742957563265,0.82064680417499,0.820764581062024
0.820904085545531,0.732496978269465,0.820913063836744,0.820646768501734,0.820934495224057
0.821456462345195,0.73249697831343,0.82146428396817,0.820646502470358,0.821483760910019
0.822417234830199,0.732496978389661,0.822422521145943,0.820645771772241,0.822437138618446
0.822159075073364,0.732496978370729,0.822163380752905,0.820645123318938,0.82217458107896
0.820730951244762,0.732496978259871,0.820736233952319,0.820645011538369,0.820747307512852
0.820730951244621,0.732496978259871,0.820736233952178,0.820645011538366,0.820747307512711
0.820552629139096,0.732496978252837,0.82057000094526,0.82064185669451,0.820577546244973
0.82060341647534,0.732496978253978,0.820608625295705,0.820642651790653,0.820620084060014
0.820601033233039,0.732496978252037,0.820606275402362,0.820642604556631,0.820617261853475
0.82059889133282,0.732496978249177,0.820604059590068,0.820642508484986,0.82061508924028
0.820590842181136,0.732496978248721,0.820595535278959,0.82064195601466,0.820605447904244
0.820558397638911,0.7324969782466,0.820561199902439,0.82063914986209,0.820567132458579
0.820532303786137,0.732496978244881,0.82053369546023,0.820635334397002,0.82053663637566
0.820514704476444,0.732496978243689,0.820515285544142,0.820630582958687,0.82051650413195
0.820502180382905,0.732496978242799,0.820502362053447,0.820624352044416,0.820502737689222
0.820491015869646,0.732496978241959,0.820491050378967,0.820615498393079,0.820491116742187
0.820476145963358,0.732496978240803,0.820476152868971,0.820601071412844,0.820476159717629
0.820444824012672,0.732496978238354,0.820444832360951,0.820569729063101,0.820444840948627
0.820288113187659,0.732496978226112,0.820288120496957,0.820413018236051,0.820288128700349
0.819504544120564,0.7324969781649,0.81950455155989,0.819629448792627,0.81950455979186
0.819112591537462,0.732496978134281,0.819112598973079,0.819237496289608,0.819112607203417
0.818718634101423,0.732496978103505,0.818718641614608,0.818843538376053,0.818718649924276
0.818029341711136,0.732496978049652,0.818029353967588,0.8181542051733,0.818029367134835
0.813026640611967,0.732496977658596,0.813026856606657,0.813149751743388,0.813027079469807
0.747983457254083,0.732496972578917,0.747985493138531,0.748081417635614,0.747987700037672
0.73250406692424,0.732496971366805,0.732506766544095,0.732592471197234,0.732509522911106
0.732504066924176,0.732496971366804,0.732506766544032,0.732592471197171,0.732509522911042
0.732463141506734,0.732495622014505,0.73246471495038,0.732518145953964,0.732465210381609
0.732486726788033,0.732496203410795,0.732489380796313,0.732560555584685,0.732492189726738
0.732481960549201,0.732496127862694,0.732484504609502,0.732552824872648,0.732487194523059
0.732460676343711,0.73249510206386,0.732462742556007,0.732518792975179,0.732464928823741
0.732420646243042,0.732492437539759,0.732421856511648,0.732455155836531,0.732423122104411
0.732396096154443,0.732489725229407,0.732396829412174,0.732416611154094,0.732397563504165
0.73237552539827,0.732485825044383,0.732375894104251,0.732385281400136,0.732376230799054
0.732361544667783,0.732480869333335,0.732361727127286,0.732365374443501,0.732361853163149
0.73235066997319,0.732474068149503,0.732350761079564,0.732351777697972,0.732350795009334
0.732339140770846,0.732463757364203,0.732339190993216,0.732339409102401,0.732339198588172
0.73231978692878,0.732444510942044,0.732319806783889,0.732319970739982,0.732319812380766
0.732253369977975,0.732378077961147,0.732253365053934,0.732253564061156,0.732253371165023
0.731970245096254,0.732094963168928,0.731970278269265,0.731970436594075,0.731970284088761
0.730544673634176,0.730669389027349,0.730544722515197,0.730544865659843,0.730544727923025
0.728236690438421,0.728359706237909,0.728237648081819,0.728238077145715,0.728237697441053
0.722777501200295,0.72289130249911,0.72277778640925,0.722784812225231,0.72277799845123
0.704600541759396,0.704694222800176,0.70460123656166,0.704619722229425,0.704601954896123
0.69463335763344,0.69471954765152,0.694634276863326,0.694656087783857,0.694635218383192
0.681919319014115,0.681998160199817,0.68192047674336,0.681945397568829,0.681921650209813
0.656966952602449,0.65703573596163,0.656968472544181,0.656996403933197,0.656969987025567
0.624069487898935,0.624129365345694,0.624071389729024,0.624100625413515,0.624073215531594
0.582319894366884,0.582372026654875,0.582322115383509,0.582351198324209,0.582324200489246
0.530934989728906,0.530980449012911,0.530937507892649,0.530965407041409,0.530939845328657
0.469323230090429,0.469363674707459,0.469325986092926,0.46935144343875,0.469328459537813
0.396805486475026,0.396840249070492,0.39680843200793,0.396832040997963,0.3968110135261
0.266986821654223,0.267015849612882,0.26698988240714,0.267009672503008,0.266992434738233
0.1109510761286,0.110974479537832,0.110954164874349,0.110970726328135,0.110956614311232
1.5493947466378e-05,3.67824491031045e-05,1.84874284756137e-05,3.34679631868e-05,2.08340945864194e-05
1.54939472865332e-05,3.67824489231538e-05,1.84874282959848e-05,3.34679630068346e-05,2.08340944061192e-05
0.499254334056547,0.461846335047115,0.477753997978769,0.470178362515413,0.486619651793216
0.499254334056547,0.461846335047115,0.477753997978769,0.470178362515413,0.486619651793216
0.499252278083901,0.461846219514252,0.477754079032581,0.470178350565181,0.486619840266901
0.499246523450757,0.461845896869732,0.477754305391175,0.470178317193564,0.486620366614331
0.49924329992632,0.461845723501843,0.477754427046753,0.470178299275344,0.486620649477648
0.49924362472787,0.461845756496804,0.47775440394693,0.470178302713622,0.486620595726315
0.49924315290614,0.461845749880999,0.477754408647728,0.4701783020606,0.486620606610785
0.499242737132358,0.46184575115456,0.477754407819617,0.470178302226773,0.486620604634285
0.499242295673821,0.461845750974885,0.477754408002989,0.470178302238386,0.486620605016049
0.499241710124529,0.461845751048661,0.477754408017149,0.470178302280746,0.486620604997646
0.499241123873107,0.461845751075249,0.477754408053782,0.470178302312623,0.486620605039781
0.49924037876919,0.461845751109206,0.477754408087597,0.470178302346502,0.48662060507353
0.499239633678902,0.461845751135646,0.477754408115125,0.470178302373512,0.486620605101662
0.499238700182887,0.461845751161555,0.477754408141905,0.470178302399877,0.486620605128928
0.499237766714012,0.4618457511811,0.477754408162135,0.470178302419781,0.48662060514954
0.499236588142493,0.461845751199122,0.477754408180777,0.470178302438128,0.486620605168527
0.499235409594262,0.461845751211739,0.477754408193836,0.470178302450976,0.486620605181832
0.499233879137281,0.461845751222687,0.477754408205158,0.47017830246212,0.486620605193364
0.499232348697884,0.461845751229549,0.477754408212262,0.470178302469109,0.486620605200602
0.499230248848332,0.461845751235024,0.477754408217924,0.470178302474682,0.486620605206368
0.499227677789984,0.461845751238297,0.477754408221311,0.470178302478015,0.486620605209819
0.499224374594014,0.461845751239954,0.477754408223026,0.470178302479702,0.486620605211565
0.499219842478946,0.461845751240506,0.477754408223598,0.470178302480264,0.486620605212149
0.499212900776408,0.461845751240375,0.477754408223463,0.470178302480131,0.486620605212012
0.499199741831104,0.461845751239738,0.477754408222806,0.470178302479484,0.486620605211343
0.499153028960507,0.461845751237428,0.477754408220417,0.470178302477133,0.486620605208911
0.498938149099957,0.461845751226814,0.477754408209438,0.470178302466327,0.486620605197727
0.497625131814987,0.461845751161956,0.477754408142349,0.470178302400301,0.486620605129396
0.486745602271253,0.461845750624546,0.477754407586456,0.470178301853211,0.486620604563204
0.486745602271248,0.461845750624545,0.477754407586456,0.47017830185321,0.486620604563203
0.486745602272709,0.461845750624546,0.477754407586456,0.470178301853211,0.486620604563204
0.488813326155801,0.461845750727594,0.477754407691459,0.470178301957282,0.486620604669295
0.4890331314314,0.461845750737738,0.477754407703197,0.47017830196826,0.486620604681922
0.489043949980909,0.461845750738032,0.47775440770392,0.47017830196878,0.486620604682884
0.488927034164341,0.461845750732303,0.477754407697914,0.470178301962905,0.486620604676724
0.488351981185301,0.461845750703894,0.477754407668536,0.470178301933988,0.486620604646805
0.486745600232325,0.461845750624544,0.477754407586457,0.47017830185321,0.486620604563206
0.486745600232323,0.461845750624544,0.477754407586457,0.470178301853209,0.486620604563205
0.486632870753982,0.461845750621709,0.477754407583521,0.470178301850322,0.486618485858824
0.486573906299035,0.461845750620195,0.477754407581954,0.470178301848779,0.486616100943698
0.486528944675686,0.461845750619001,0.477754407580719,0.470178301847564,0.486612721640292
0.486505194157462,0.461845750618326,0.477754407580021,0.470178301846877,0.486609165942857
0.486488946241375,0.46184575061781,0.477754407579487,0.470178301846352,0.486604505915723
0.486477250286978,0.461845750617366,0.477754407579027,0.470178301845899,0.486598203592649
0.486466198989878,0.461845750616864,0.477754407578508,0.470178301845388,0.486588931823223
0.486449891694555,0.461845750616065,0.477754407577681,0.470178301844574,0.48657287613942
0.486408892159731,0.461845750614039,0.477754407575586,0.470178301842512,0.486531863126962
0.486233863119233,0.461845750605394,0.477754407566643,0.470178301833712,0.486356868516346
0.48535597314022,0.461845750562032,0.477754407521791,0.470178301789569,0.485479101122843
0.484626723066298,0.461845750525939,0.477754407484445,0.470178301752819,0.484746719970773
0.483628407223801,0.461845750476272,0.47775440743303,0.470178301702343,0.483734134560304
0.480567889456975,0.46184575032435,0.477754407275968,0.470178301547604,0.480644157865286
0.478864005577477,0.461845750239927,0.477754407188613,0.470178301461667,0.478929663309704
0.477787609399502,0.461845750186626,0.477754407133438,0.47017830140736,0.477846203206682
0.477787609399499,0.461845750186626,0.477754407133438,0.47017830140736,0.47784620320668
0.477664784058269,0.461845750182905,0.477752564787068,0.470178301403589,0.47774597234187
0.477735264705021,0.461845750184704,0.477753276436383,0.470178301405435,0.477785335358787
0.477724023545711,0.461845750184166,0.477752660425302,0.470178301404894,0.477764359316383
0.477702258783906,0.461845750183296,0.477751513348247,0.47017830140401,0.477734505073053
0.477668607257891,0.461845750181942,0.477748741992299,0.470178301402633,0.477688773197897
0.477647798123755,0.461845750181082,0.477745692740016,0.470178301401757,0.477660368562392
0.477631852518168,0.461845750180402,0.477741726573738,0.470178301401064,0.477638941110991
0.477619596328669,0.461845750179857,0.477736600854514,0.47017830140051,0.477623252775129
0.477609209615508,0.461845750179374,0.477729825030089,0.470178301400018,0.477611063799841
0.477598235013589,0.461845750178844,0.477720272704789,0.470178301399477,0.477599364920094
0.477582750624989,0.461845750178082,0.477705119789186,0.470178301398702,0.477583712265563
0.477551953376122,0.461845750176561,0.477674336758802,0.470178301397153,0.477552910527668
0.477397974141119,0.461845750168956,0.477520395607597,0.47017830138941,0.477398906060993
0.4766268159125,0.461845750130862,0.476749401220467,0.470178301350632,0.476627618063582
0.476191931902894,0.461845750109388,0.476313874676862,0.470178301328757,0.476193038355305
0.475948921922226,0.461845750097334,0.476067627669417,0.470178301316582,0.475950938626397
0.475402829620811,0.461845750070264,0.475513421202731,0.470178301288786,0.475407240608881
0.473630965227563,0.461845749982455,0.473717908482294,0.47017830119955,0.473641614535884
0.472664445237024,0.461845749934575,0.472742001787575,0.470178301150816,0.472676708521019
0.471422802433952,0.461845749873126,0.471491381143203,0.470178301088252,0.471436459824408
0.470194554661055,0.461845749812357,0.470256588955312,0.470178301026387,0.470208760643425
0.470194554661053,0.461845749812357,0.47025658895531,0.470178301026387,0.470208760643424
0.470164472773964,0.461845749811057,0.470215093748264,0.470177485693486,0.470175891569426
0.470141877972398,0.461845749810083,0.470184628895502,0.470176549074157,0.470151045985017
0.470102278299548,0.46184574980834,0.470129168589977,0.470173776138103,0.470107673275298
0.470077941720257,0.461845749807247,0.470094713522987,0.470170535864707,0.470081188000344
0.470062250665151,0.46184574980653,0.470072793749303,0.47016702214944,0.47006426402608
0.470048772565248,0.461845749805903,0.470054702658169,0.470162182595175,0.470049910896316
0.470037696158999,0.461845749805378,0.470040956893324,0.470156003848523,0.470038355001347
0.470027015236455,0.46184574980486,0.470028969364213,0.470147707256525,0.470027449218704
0.470014156303892,0.461845749804229,0.470015636424631,0.470135703805805,0.47001450913833
0.469993953667342,0.461845749803232,0.469995342941642,0.470115657934179,0.469994290094035
0.469947613240469,0.461845749800943,0.46994899252205,0.47006932646981,0.469947947801136
0.469715786468163,0.461845749789491,0.469717104896279,0.469837581282765,0.469716113592011
0.468337143586125,0.461845749721383,0.46833883758781,0.468457541063661,0.468337606495832
0.467248445019573,0.461845749667443,0.46725829666809,0.467344962313242,0.46725130402822
0.466569414281085,0.461845749633818,0.466582001971823,0.466655728988262,0.466573271796661
0.465643858899447,0.461845749588013,0.46565903699943,0.465719802680282,0.465648686494818
0.463705382650429,0.46184574949213,0.463723026401861,0.463766894696982,0.463711413872321
0.46185752461447,0.461845749400759,0.461875420594048,0.461911015711429,0.461864041159591
0.461857524614467,0.461845749400759,0.461875420594044,0.461911015711426,0.461864041159588
0.461846026428879,0.461845471548233,0.461862925600057,0.461894659468379,0.461852117045954
0.461836143623896,0.46184518980424,0.461851785053745,0.461882002433367,0.4618417387939
0.461795620256953,0.461843433913941,0.461806030792186,0.461828038886972,0.461799274429987
0.461768153177697,0.461841279982525,0.461775121951754,0.461790793205781,0.461770579044995
0.461749205349614,0.46183886328474,0.461753890458304,0.461764917835685,0.46175080546335
0.461732159381026,0.461835414602936,0.461735025001865,0.461741928117059,0.461733151018519
0.461718622261764,0.46183095899231,0.461720286172281,0.461724264375761,0.461719212391769
0.461707600050622,0.461825266976637,0.46170856643548,0.461710751828855,0.461707955602166
0.461697378396306,0.46181774024296,0.461697995229212,0.461699251203147,0.461697614240221
0.461685715427861,0.461807128031161,0.461686196093606,0.461687086300878,0.46168590211378
0.461668619920258,0.461790271716828,0.461669067716019,0.461669876288945,0.461668790772566
0.461634316748446,0.461755979081051,0.461634759699865,0.461635565985829,0.461634480018633
0.461462762846631,0.46158447474476,0.461463197567124,0.461463976809073,0.461462921839715
0.460600331754158,0.4607222223991,0.460600719426135,0.460601402490515,0.460600444276688
0.459698138014801,0.459811262219828,0.459699676835779,0.459702059033059,0.459698720663195
0.458426309617587,0.458512699473731,0.458431246118012,0.458438072981536,0.458428257625588
0.457775622989337,0.457854348127741,0.457781436139161,0.457789003245728,0.457777938503124
0.456973427279748,0.45704417840471,0.456980147859164,0.456988489297721,0.456976140010685
0.455456186369822,0.455516164643118,0.455464000795346,0.455472906825104,0.455459413299402
0.453533634123047,0.453584459504562,0.453542187815076,0.453551028972888,0.453537259347686
0.45128880732882,0.451332443191663,0.451297727383815,0.451306166229573,0.451292687144049
0.448608831583075,0.448646089458951,0.448617908928187,0.448625790892758,0.448612882197009
0.444545586713725,0.444576652517122,0.44455449931513,0.44456144525188,0.444549694231227
0.439619901908052,0.439645477859228,0.439628473161893,0.439634518197375,0.439623971512946
0.434347268160764,0.434369887010884,0.434355224089811,0.434360376834081,0.434351149303891
0.4281628669098,0.428181834737659,0.428170307284173,0.428174749144083,0.428166582591269
0.416902533526185,0.416917654461177,0.416909045775336,0.416912554932591,0.41690589136697
0.402805599386348,0.402818396781092,0.402811299292343,0.402814188609207,0.402808586524041
0.377214838701349,0.377223516008441,0.377219170667857,0.377221131383553,0.377217208651175
0.342740114347792,0.342746894690544,0.34274348434413,0.342744944620921,0.342741980378502
0.296619413895306,0.296624199308157,0.296621989200241,0.296623028295494,0.296620867472814
0.235416629813376,0.235420095898176,0.235418564634711,0.235419306402897,0.235417738416347
0.15494056183774,0.154943005908511,0.154941999150262,0.154942523675881,0.15494139145292
0.0502827005985146,0.0502847548391765,0.050283779621953,0.0502841975638009,0.0502833202645731
2.40605841635958e-05,2.58115353963299e-05,2.50555617651279e-05,2.5426408121984e-05,2.46378486669641e-05
2.40605840775062e-05,2.58115353103721e-05,2.50555616791276e-05,2.54264080359625e-05,2.46378485809218e-05
1.62436370910082,1.55383840389089,1.56763637211214,1.51073521749463,1.50180478410155
1.62436370910082,1.55383840389089,1.56763637211214,1.51073521749463,1.50180478410155
1.62426640644226,1.55384041786959,1.56763826287879,1.51073759232639,1.50180722914065
1.62399684680519,1.5538459963439,1.5676435000681,1.51074417032927,1.5018140016115
1.62385569876028,1.55384890843676,1.56764623400014,1.51074760420885,1.50181753701041
1.62388178134676,1.55384835099353,1.56764571066816,1.51074694686261,1.50181686022694
1.62387520155376,1.55384846347444,1.5676458162755,1.5107470794742,1.50181699675513
1.6238747850355,1.5538484427444,1.56764579682264,1.5107470550034,1.50181697155647
1.62387318793615,1.55384844644084,1.56764580030075,1.51074705933908,1.50181697601649
1.6238713175572,1.553848445965,1.56764579986293,1.5107470587517,1.50181697540736
1.62386941386217,1.55384844616083,1.56764580005429,1.5107470589604,1.50181697561853
1.6238669996064,1.55384844625911,1.56764580015433,1.51074705905334,1.50181697571039
1.62386458474757,1.55384844635018,1.5676458002461,1.51074705914221,1.5018169757988
1.62386155621222,1.55384844643653,1.56764580033322,1.51074705922613,1.50181697588222
1.6238585277526,1.55384844650244,1.56764580039971,1.51074705929022,1.50181697594593
1.62385470152675,1.55384844656246,1.56764580046027,1.51074705934858,1.50181697600395
1.62385087537444,1.55384844660485,1.56764580050303,1.5107470593898,1.50181697604492
1.62384590646063,1.55384844664095,1.56764580053945,1.5107470594249,1.50181697607982
1.62384093760239,1.55384844666373,1.56764580056244,1.51074705944705,1.50181697610184
1.62383411918617,1.55384844668122,1.56764580058008,1.51074705946406,1.50181697611875
1.62382576981064,1.55384844669134,1.56764580059029,1.5107470594739,1.50181697612852
1.62381504105447,1.55384844669572,1.56764580059471,1.51074705947816,1.50181697613276
1.62380031687697,1.55384844669594,1.56764580059493,1.51074705947837,1.50181697613297
1.62377775378796,1.55384844669298,1.56764580059195,1.51074705947549,1.50181697613011
1.6237349396364,1.55384844668601,1.56764580058491,1.51074705946871,1.50181697612337
1.62358225788144,1.55384844666073,1.56764580055941,1.51074705944413,1.50181697609894
1.62287776616253,1.55384844654387,1.56764580044151,1.51074705933049,1.50181697598597
1.61880387384289,1.55384844586837,1.56764579976005,1.51074705867365,1.50181697533298
1.56777078669605,1.55384843740697,1.5676457912239,1.51074705044586,1.5018169671536
1.56777078669604,1.55384843740697,1.5676457912239,1.51074705044586,1.5018169671536
1.56777078671072,1.55384843740697,1.5676457912239,1.51074705044586,1.5018169671536
1.57067252822858,1.55384843758182,1.56764563851181,1.51074705061957,1.50181696732708
1.57760553473481,1.55384843828579,1.56764528467157,1.51074705130949,1.50181696801408
1.58304522892864,1.55384843936988,1.56764542290277,1.51074705236145,1.50181696905939
1.58488975219952,1.55384844004971,1.5676447487408,1.51074705301801,1.50181696971112
1.58522507838475,1.55384844028947,1.56764457313656,1.51074705324892,1.50181696994021
1.58491694744135,1.55384844025781,1.56764629581141,1.51074705321791,1.50181696990933
1.58492102535071,1.55384844024792,1.56764582385002,1.51074705320842,1.50181696989992
1.58485542977501,1.55384844024059,1.56764578794115,1.51074705320125,1.50181696989279
1.58449639368325,1.55384844018043,1.56764579463813,1.51074705314276,1.50181696983464
1.58264949767544,1.55384843987437,1.56764579369811,1.51074705284514,1.50181696953878
1.57605443623265,1.55384843878099,1.56764579261016,1.51074705178196,1.50181696848185
1.56777078150315,1.55384843740765,1.56764579122447,1.51074705044653,1.50181696715427
1.56777078150314,1.55384843740764,1.56764579122447,1.51074705044653,1.50181696715427
1.56772271341448,1.55384843740185,1.56764389846832,1.51074705044091,1.50181696714869
1.56772339937768,1.55384843740201,1.56764365025754,1.51074705044107,1.50181696714885
1.56769497666272,1.55384843739953,1.56764215960941,1.51074705043866,1.50181696714645
1.56761826485611,1.55384843739267,1.56763652799809,1.51074705043199,1.50181696713982
1.56757002762611,1.55384843738817,1.56763073151434,1.51074705042762,1.50181696713547
1.5675298029625,1.55384843738415,1.56762262400443,1.51074705042371,1.50181696713159
1.56750131248068,1.55384843738094,1.56761239976651,1.51074705042058,1.50181696712848
1.56747888855796,1.55384843737794,1.56759878960129,1.51074705041767,1.50181696712559
1.56745611643597,1.55384843737443,1.56757913612043,1.51074705041425,1.50181696712219
1.56742263084194,1.55384843736892,1.5675461878562,1.51074705040889,1.50181696711686
1.56734541517448,1.55384843735611,1.56746894588579,1.51074705039644,1.50181696710448
1.56700004479668,1.55384843729884,1.56712359044929,1.51074705034075,1.50181696704912
1.56527298364643,1.55384843701247,1.56539657508715,1.51074705006228,1.50181696677229
1.56241043413629,1.55384843653782,1.56253360969522,1.51074704960075,1.50181696631341
1.55838262828873,1.55384843586906,1.55849496708395,1.51074704895045,1.50181696566699
1.55439971456668,1.55384843520763,1.55449876879562,1.51074704830728,1.5018169650276
1.55386219162685,1.55384843511839,1.55395967596868,1.5107470482205,1.50181696494133
1.55386219162685,1.55384843511839,1.55395967596868,1.5107470482205,1.50181696494133
1.55384593712499,1.55384724525788,1.55393053962145,1.51074704821783,1.50181696493869
1.5538461380058,1.55384712867206,1.55392914489835,1.51074704821775,1.50181696493861
1.55383276524394,1.55384595398467,1.55390860681008,1.51074704821587,1.50181696493674
1.55378957842076,1.55384053852446,1.55384226045213,1.5107470482097,1.50181696493061
1.55375917801045,1.55383434060027,1.55379576487777,1.51074704820521,1.50181696492615
1.55373031568921,1.55382520682132,1.55375296112962,1.51074704820087,1.50181696492183
1.55370972585244,1.55381553708435,1.55372423824555,1.51074704819768,1.50181696491866
1.55368715762162,1.55380096167357,1.55369550974597,1.51074704819415,1.50181696491515
1.55366444085632,1.55378217489919,1.55366967155915,1.51074704819052,1.50181696491155
1.55363627797705,1.5537556037163,1.55364021942082,1.510747048186,1.50181696490704
1.55359381189333,1.5537135290465,1.55359742947731,1.51074704817915,1.50181696490024
1.55350782425027,1.55362758492375,1.5535113977524,1.51074704816528,1.50181696488645
1.55307749946412,1.55319745077829,1.55308089062062,1.51074704809589,1.50181696481747
