V_mod1,V_mod2,V_mod3,V_mod4,V_mod5
41.4500711183665,-0.80061799722921,40.3449895123407,-0.800529847395693,38.6857264463388
41.6221328442648,-0.800540357899832,40.6777532896297,-0.800452208067042,39.4588889529567
41.8110813462043,-0.800449787714691,41.0149232833214,-0.80036163788275,40.0917844944005
42.0280778201801,-0.80033853389975,41.3724459615495,-0.800250384068852,40.6762380120119
42.2496881993723,-0.800216821083192,41.7130174318978,-0.800128671253436,41.1764979176174
42.4688393448038,-0.800088149828549,42.0315613353241,-0.8,41.6087872342713
42.4688393447887,-0.800088149828549,42.0315613353093,-0.799999999954759,41.6087872342565
42.4688393447133,-0.800088149828549,42.0315613349148,-0.8,41.6087872347729
42.4683055671663,-0.800088156590874,42.0288990642194,-0.800000006762034,41.6120119890397
42.4685293444285,-0.800088208511743,42.0293992211055,-0.800000058684585,41.611431621234
42.4687697067546,-0.800088378589014,42.0296239248133,-0.800000228770232,41.6116842078602
42.4703213193659,-0.800088929329745,42.0308375565763,-0.800000779146892,41.6125066270885
42.4752134131525,-0.8000898844421,42.0351226859809,-0.800001727963018,41.6160914775623
42.4813691527474,-0.800089618448489,42.0414995200087,-0.800001444507301,41.6227066576189
42.4846689018664,-0.800088186658937,42.0457852575516,-0.8,41.6280840857639
42.4846689018491,-0.800088186658937,42.0457852575347,-0.799999999948222,41.6280840857471
42.4601980402295,-0.800088057291452,42.0273636898724,-0.73687556196631,41.6079036480981
42.4690025249416,-0.80008809047751,42.0300908439187,-0.753043151341894,41.6125913323196
42.46879325024,-0.800088088576825,42.0299089816858,-0.75199884960261,41.6121966677064
42.4687084463672,-0.800088086920003,42.0298412445708,-0.750621739737193,41.6122646076332
42.4687705546672,-0.800088080227106,42.0299206086965,-0.744362198431129,41.6123261395144
42.4688264840037,-0.800088053249695,42.0299905102482,-0.71228187703701,41.6124327217847
42.4688722348912,-0.800088031274091,42.0300546937106,-0.66867674760078,41.6125271170115
42.4688996030702,-0.800088016052478,42.0300973925965,-0.614372028408463,41.612589030405
42.4689183337361,-0.800088004690815,42.0301273427314,-0.543158529771427,41.6126314512628
42.4689342486735,-0.800087993950997,42.0301535757881,-0.441969849093079,41.6126673858002
42.4689554765068,-0.800087979159408,42.0301881637344,-0.277083804105639,41.6127137028713
42.4690037159269,-0.800087947828698,42.0302610362405,0.0811265270114396,41.6128105278964
42.4692628064854,-0.800087791117113,42.0306263416275,1.87215995348271,41.6132940457641
42.4705550738393,-0.800087007547859,42.032452059516,10.8273323166485,41.615710398766
42.4712014628387,-0.800086615595394,42.0333648688664,15.3049186659159,41.6169182016858
42.4718511532252,-0.800086221638199,42.0342820470345,19.7824917721557,41.6181315754238
42.4729872680871,-0.800085532339067,42.0358864255185,26.4981598314625,41.6202529472064
42.4812349089823,-0.800080529359066,42.0475315086361,33.1834268217669,41.6356188436438
42.5865670127872,-0.800015481297632,42.194268442519,38.0770117935134,41.8268291564707
42.6112558362871,-0.8,42.2282071730931,38.4442915481739,41.8704512805593
42.611255836281,-0.799999999975455,42.228207173087,38.444291548169,41.8704512805533
42.611169455641,-0.780150899743518,42.2275853070271,38.4283187721832,41.8687241739373
42.6112174986066,-0.791392651000876,42.2281997166002,38.4385451612968,41.8705180544723
42.611222932427,-0.788781158445943,42.2282071267451,38.438653434749,41.8705261938235
42.6112562904027,-0.775936753786993,42.2282534803084,38.4393717115185,41.8705875474744
42.6113119376118,-0.741797928088261,42.2283318553887,38.4407164221141,41.8706930925274
42.6113541147953,-0.707073964407272,42.2283906914396,38.4415389365301,41.8707687048329
42.6113841988477,-0.657148937084429,42.2284327696792,38.4422009257943,41.870824536046
42.611407485015,-0.593709221046936,42.2284651014429,38.4426252587512,41.8708661011788
42.6114258327941,-0.506646401257512,42.2284904477058,38.4429159357235,41.8708984211383
42.6114458723326,-0.374657083222615,42.228517994656,38.443181872728,41.8709331640521
42.6114788017138,-0.128283109660742,42.2285631791325,38.4435995366345,41.870990287811
42.6115854297141,0.722120071825458,42.228709423649,38.4450178339096,41.8711772492898
42.6120316585318,4.34623690780512,42.2293214382741,38.4510424695548,41.8719622853805
42.6142885577923,22.4667836998665,42.2324172003846,38.4811013638681,41.8759276934285
42.6178957292071,31.4843228552644,42.2373516581017,38.5286407223388,41.8822694283247
42.6265603408412,34.0647904847251,42.2492250021349,38.6364400548927,41.897453074012
42.6551464402066,36.3512190240012,42.2882091989008,38.956804549316,41.9470783075502
42.6707285091614,36.9495317229788,42.3093745831601,39.1121125542136,41.9739067194716
42.6904961246416,37.505333451288,42.3361347308881,39.2931582704013,42.007728080777
42.7289909217911,38.2634347975917,42.3879748414445,39.6053653610584,42.0728795896265
42.7791408893186,38.9416068088955,42.4549722261079,39.9523366958408,42.1563837448655
42.8418334000218,39.5522869169763,42.5379082230921,40.3194226545544,42.2587840238998
42.9175829567099,40.1069062267198,42.6369981225635,40.6947575848658,42.3797851812014
43.0064923061678,40.617482708006,42.7518172938099,41.0677902584967,42.5182423590961
43.1086690042809,41.0858781653245,42.8819497094651,41.4379313767695,42.6731915232526
43.2853532188377,41.7314068631687,43.102782834248,41.9750601302387,42.9317090128736
43.4884179190464,42.3192580369522,43.3508894898087,42.4899093611635,43.2165295326698
43.627317243203,42.6624099878148,43.517561659451,42.8008248505379,43.4049636185578
43.6273172432032,42.6624099878153,43.5175616594515,42.8008248505383,43.4049636185579
3.20006861830271,-0.800029407802958,-0.800013500171841,-0.800021075792153,-0.800004634535758
3.20006861830271,-0.800029407802958,-0.800013500171841,-0.800021075792153,-0.800004634535758
3.2001786223796,-0.800029419705157,-0.800013511877399,-0.800021087590741,-0.800004646133864
3.20072865972264,-0.800029483122404,-0.800013574745365,-0.800021150718569,-0.800004708701687
3.20347891474575,-0.80002981540318,-0.800013906729764,-0.800021482843187,-0.800005040524124
3.2083501803055,-0.800030374716647,-0.800014466097067,-0.800022042185028,-0.80000559992082
3.21497439685772,-0.800031067977228,-0.800015159343528,-0.800022735438177,-0.800006293159535
3.22316910632539,-0.800031830210398,-0.800015921575719,-0.800023497670841,-0.800007055391157
3.23136344072314,-0.80003249867769,-0.800016590039945,-0.800024166136527,-0.800007723853679
3.24233799840372,-0.800033267404807,-0.800017358764014,-0.800024934862047,-0.800008492576048
3.25331206010148,-0.800033912135889,-0.800018003492478,-0.800025579591757,-0.800009137303053
3.26726215777317,-0.80003458430803,-0.8000186756619,-0.800026251762475,-0.800009809470961
3.2812117161265,-0.800035121650164,-0.80001921300186,-0.80002678910347,-0.800010346809708
3.29868864615427,-0.80003564592637,-0.800019737275942,-0.800027313378563,-0.800010871082607
3.31616506235713,-0.800036041745948,-0.800020133093917,-0.800027709197301,-0.800011266899688
3.33823029542349,-0.800036406598649,-0.800020497945138,-0.800028074049228,-0.800011631750085
3.36029509114007,-0.800036662113563,-0.800020753459015,-0.800028329563598,-0.800011887263383
3.3889483281414,-0.800036883723013,-0.800020975067563,-0.800028551172576,-0.800012108871429
3.41760123463229,-0.800037022704595,-0.800021114048577,-0.80002869015386,-0.800012247852127
3.45691464576658,-0.800037133530314,-0.80002122487384,-0.80002880097934,-0.800012358677135
3.50505003244334,-0.800037199810444,-0.800021291153692,-0.800028867259325,-0.800012424956832
3.56689250666695,-0.800037233356762,-0.800021324699861,-0.800028900805565,-0.800012458502918
3.65174281455567,-0.80003724454518,-0.800021335888216,-0.80002891199395,-0.800012469691237
3.78170543517297,-0.800037241901594,-0.800021333244612,-0.800028909350354,-0.800012467047623
4.02806729639476,-0.800037229022292,-0.800021320365308,-0.800028896471051,-0.800012454168319
4.90262546374658,-0.800037182272644,-0.800021273615661,-0.800028849721404,-0.800012407418673
8.92557255397583,-0.800036967396939,-0.800021058739956,-0.800028634845699,-0.800012192542967
29.0403070505738,-0.80003565438134,-0.80001974572436,-0.800027321830102,-0.800010879527373
35.2903555353145,-0.800024774853939,-0.800008866196977,-0.80001644230271,-0.8
35.2903555353138,-0.800024774853939,-0.800008866196977,-0.80001644230271,-0.799999999998838
35.2903555353154,-0.80002477485394,-0.800008866196978,-0.800016442302711,-0.800000000000001
35.2912638061284,-0.800026842557178,-0.800010933900214,-0.800018510005948,-0.800002067703236
35.2921646853418,-0.800027062360525,-0.800011153703559,-0.800018729809294,-0.80000228750658
35.2966647286211,-0.800027073180376,-0.80001116452341,-0.800018740629145,-0.800002298326431
35.3191642609847,-0.800026956271274,-0.800011047614309,-0.800018623720043,-0.80000218141733
35.4316619608277,-0.800026381232016,-0.800010472575051,-0.800018048680785,-0.800001606378072
35.7126846315798,-0.800024774853939,-0.800008866196977,-0.80001644230271,-0.8
35.7126846315797,-0.800024774853939,-0.800008866196977,-0.80001644230271,-0.799999999999491
35.728672795152,-0.800024717428719,-0.800008808771757,-0.80001638487749,-0.759275488737862
35.7395583540907,-0.800024686753507,-0.800008778096545,-0.800016354202278,-0.713448292592636
35.7467046433163,-0.80002466258276,-0.800008753925798,-0.800016330031531,-0.64851348653736
35.7504619378532,-0.800024648929537,-0.800008740272575,-0.800016316378308,-0.58018965424076
35.7530229946584,-0.800024638475509,-0.800008729818548,-0.80001630592428,-0.490646138663811
35.7548653271507,-0.800024629476347,-0.800008720819386,-0.800016296925118,-0.369545779498145
35.7566069560432,-0.800024619314807,-0.800008710657846,-0.800016286763578,-0.191387086259658
35.7591756128418,-0.800024603133317,-0.800008694476356,-0.800016270582089,0.11712564838306
35.7656188448115,-0.800024562127046,-0.800008653470084,-0.800016229575817,0.905197695685638
35.7928688524511,-0.800024387115229,-0.800008478458268,-0.800016054564,4.26774703658918
35.9236164364098,-0.800023509286586,-0.800007600629627,-0.800015176735359,21.0859961870371
36.0242382384049,-0.80002277847102,-0.800006869814063,-0.800014445919794,29.4598718765416
36.1550936746653,-0.800021773020633,-0.800005864363677,-0.800013440469408,31.8713633291139
36.5042370689253,-0.800018697773908,-0.800002789116958,-0.800010365222686,34.0645606142977
36.6725323564426,-0.800016988585003,-0.800001079928055,-0.800008656033782,34.6589651707689
36.7724998442657,-0.800015908656946,-0.8,-0.800007576105726,34.9492396906683
36.772499844266,-0.800015908656946,-0.8,-0.800007576105726,34.9492396906689
36.7531842502075,-0.800015833690818,-0.76343803201087,-0.800007501139597,34.952586201038
36.7734861714479,-0.80001587054296,-0.777868138831297,-0.800007537991739,34.9673074945542
36.776529630725,-0.800015859598758,-0.765809816709494,-0.800007527047537,34.972798725499
36.7786841531497,-0.800015842009604,-0.743359926124045,-0.800007509458383,34.9801465522863
36.7816881257268,-0.800015814625241,-0.68912038401699,-0.80000748207402,34.9913333334152
36.7835265830324,-0.800015797201825,-0.629442292962525,-0.800007464650604,34.9982471007902
36.7849328703978,-0.800015783424168,-0.551819196770369,-0.800007450872947,35.0034503478436
36.7860120622511,-0.800015772401226,-0.451502319040517,-0.800007439850005,35.0072507980454
36.7869273132748,-0.800015762617302,-0.318890909171048,-0.800007430066081,35.0102007657735
36.7878945269229,-0.800015751875086,-0.131939973519808,-0.800007419323865,35.0130299411748
36.7892588924295,-0.800015736444684,0.164621454801219,-0.800007403893463,35.0168102345499
36.7919703862754,-0.800015705650136,0.767083640159297,-0.800007373098915,35.0242276005182
36.8054706714872,-0.800015551675052,3.77990197084328,-0.800007219123831,35.060864210479
36.8715886673915,-0.800014780530647,18.8556060846879,-0.800006447979427,35.2338182274752
36.9077582851603,-0.80001434551437,26.3866997038582,-0.80000601296315,35.3239429550203
36.9277346164844,-0.800014101745871,28.6151420455735,-0.800005769194657,35.3727404447991
36.9717497947662,-0.800013553748097,30.7639995991697,-0.800005221196858,35.4770832672806
37.1073154251779,-0.800011776079797,33.0443528286811,-0.80000344352858,35.7784780885174
37.1772017874095,-0.800010806968415,33.6438450864002,-0.800002474417198,35.924292701293
37.2631318971752,-0.800009562798191,34.2019389591285,-0.800001230246975,36.0954614014074
37.3442161448396,-0.800008332551214,34.6226288994694,-0.8,36.2499586608084
37.3442161448395,-0.800008332551214,34.6226288994697,-0.799999999999431,36.2499586608084
37.3461168071916,-0.800008306235738,34.633625301185,-0.783786722285017,36.2538636971347
37.3475802215418,-0.800008286525165,34.6434990832325,-0.765161051294742,36.2569162144595
37.3500932062044,-0.80000825122179,34.6599979715742,-0.710018109192009,36.2621030602279
37.3516646258907,-0.800008229098275,34.6701743928752,-0.645581695025785,36.2652604791298
37.3526756672513,-0.800008214586008,34.6766155852559,-0.575707506542893,36.2672757385722
37.3535377399289,-0.80000820189094,34.6819152864297,-0.479467447462982,36.2689842807427
37.3542502918432,-0.800008191250986,34.6859296100024,-0.356596014474102,36.270359054364
37.3549367275047,-0.800008180783569,34.6894286833758,-0.191608789999643,36.2716567611048
37.355763530484,-0.800008168000191,34.6933148257132,0.0470935687123109,36.2731960816141
37.3570614346416,-0.800008147810643,34.6992153795998,0.445728669032012,36.2755991649487
37.3600308509023,-0.80000810147032,34.7126226490554,1.3670827978129,36.2810954735896
37.3747941021367,-0.800007869646295,34.7782379822141,5.97559397680243,36.3083413257753
37.4603513771489,-0.800006490828264,35.1240448144497,28.9710566114262,36.4621924420475
37.5247990266104,-0.800005398759254,35.3560582242857,31.894631548545,36.5747352370357
37.5639602229909,-0.800004718103884,35.486977463704,32.6575446010623,36.6415150331064
37.616014465334,-0.80000379084677,35.65138582595,33.3535975146804,36.7287725526842
37.7203508558048,-0.800001849679937,35.9535600325361,34.2767479883412,36.8987704883629
37.8143167688096,-0.799999999999919,36.1998522384671,34.8594782205161,37.046725731087
37.8143167688094,-0.799999999998562,36.1998522384672,34.8594782205166,37.0467257310869
37.8149225083998,-0.794380406897027,36.2016732469562,34.8625675840786,37.0477372800192
37.8154126482945,-0.788676201195251,36.2031157380044,34.8662674424858,37.0485478386427
37.8174260407037,-0.753131142824699,36.2087970652763,34.880499695617,37.051812075836
37.8187763864097,-0.709527057282465,36.2126146905716,34.8902747562313,37.0540012270546
37.8197081615542,-0.660603033873542,36.2152332267089,34.8970287595141,37.0555091574574
37.8205507003218,-0.590787138035388,36.2175607907445,34.903010489449,37.0568594836398
37.8212175632559,-0.500586277212477,36.2193760034302,34.907596030608,37.0579227310262
37.8217601900672,-0.385354944389753,36.2208187059562,34.9110965781503,37.0587811168722
37.82226330255,-0.232980695132433,36.2221197601451,34.9140726083898,37.0595695769869
37.8228372571588,-0.0181426596985546,36.2235715178172,34.9172172370173,37.060462381462
37.8236786104465,0.323103636465028,36.2256775356865,34.9216580038199,37.0617664594388
37.8253674837174,1.01733808777763,36.2298896924873,34.9304788870047,37.064380334087
37.8338004404415,4.48934100108244,36.2508113031544,34.9739495819445,37.0774033545383
37.8755925526701,21.8674543556588,36.3523958475918,35.1776619243886,37.1414569812875
37.9183223226337,30.3638118454192,36.4527492104256,35.3682117798098,37.2060944935261
37.9768474474693,32.5181184941682,36.5848273004673,35.6044981378193,37.2932866689556
38.0060823872999,33.0715274017846,36.6489784747237,35.7151564415355,37.3363498626556
38.0414710613548,33.5816387735092,36.7249697911308,35.8424906839412,37.3880407771829
38.1065482114972,34.2694259315111,36.8604185061758,36.0610989657947,37.4818942508194
38.1857224763627,34.8782601352098,37.0182930328852,36.3038236061974,37.5940613938226
38.2740013462864,35.3928775102217,37.1867894336108,36.5516353080412,37.7168274905684
38.3739816958539,35.8601760325998,37.3689119996339,36.8079695522202,37.8530622526714
38.5157407117927,36.3924283555768,37.6139547908163,37.1376557410344,38.0417307098111
38.6738503032394,36.8770418890483,37.8719102577294,37.4694974113979,38.2466192236684
38.8289674366473,37.283147008033,38.1118278601153,37.7665037357482,38.4426170237347
38.9955562587057,37.6631271729164,38.3579024103197,38.0621897438508,38.6484314576809
39.2644888419062,38.1973712308763,38.7343770626197,38.5003241906799,38.9718616861839
39.5532939431335,38.7009708266646,39.1158793941139,38.9304720255599,39.3090227915867
39.9844262481147,39.3584712251726,39.6538800112409,39.5202702497083,39.7973408366884
40.4413391823578,39.9855252862245,40.1942897686585,40.097999267714,40.2999846558366
40.9197080669753,40.5862126652559,40.7366835128328,40.6670793786971,40.8142041268968
41.4137890128616,41.1709210968336,41.2792042140556,41.2289469629315,41.335776053842
41.9199075750427,41.7435120891931,41.8217155824654,41.7854783243631,41.8627733593266
42.4343906537455,42.3094144989157,42.3635232391778,42.3378419198159,42.3929662086023
42.6439901846732,42.5354998374569,42.5821869895468,42.5599109347813,42.6078228348511
42.6439901846735,42.5354998374573,42.5821869895472,42.5599109347816,42.6078228348514
3.20033143674444,-0.800062524517288,-0.800048726576662,-0.800105627617477,-0.80011455803301
3.20033143674444,-0.800062524517288,-0.800048726576662,-0.800105627617477,-0.80011455803301
3.20044278269307,-0.800062439262988,-0.800048641445525,-0.800105542002479,-0.800114472347836
3.201000398197,-0.800062234058864,-0.80004843658244,-0.800105335799594,-0.800114265950642
3.20379337370311,-0.800062430461344,-0.800048633161888,-0.800105531684015,-0.800114461734316
3.20869050685068,-0.800063018526416,-0.800049221190882,-0.800106119855135,-0.800115049926146
3.21533713975145,-0.800063706958277,-0.800049909627181,-0.800106808274474,-0.800115738343145
3.22355264878172,-0.800064469839702,-0.800050672504654,-0.800107571167994,-0.800116501239124
3.23176777675041,-0.800065137458246,-0.800051340121072,-0.800108238793223,-0.800117168865747
3.2427265957868,-0.800065902188947,-0.800052104849049,-0.800109003532426,-0.80011793360671
3.25368492099444,-0.800066543463153,-0.800052746121005,-0.800109644813659,-0.800118574889399
3.26761706496827,-0.800067212048153,-0.800053414703653,-0.800110313406009,-0.800119243483271
3.28154867163172,-0.800067746306254,-0.800053948959872,-0.800110847669986,-0.800119777748466
3.29902129076426,-0.800068267795603,-0.800054470447384,-0.800111369165079,-0.800120299244749
3.3164933966919,-0.800068660984392,-0.800054863634783,-0.800111762358206,-0.800120692438775
3.33856808826328,-0.800069022982152,-0.800055225631261,-0.800112124359972,-0.80012105444137
3.36064234240564,-0.800069275623224,-0.800055478271434,-0.800112377003852,-0.800121307085832
3.38930955742852,-0.800069493621577,-0.800055696269006,-0.800112595004646,-0.800121525087133
3.41797644191505,-0.800069628986268,-0.800055831633205,-0.800112730370874,-0.800121660453679
3.4573140128618,-0.800069734977997,-0.800055937624539,-0.800112836363838,-0.800121766446899
3.50548416007798,-0.800069795387172,-0.800055998033472,-0.800112896773766,-0.800121826856982
3.56738169485701,-0.800069821435516,-0.800056024081688,-0.800112922822512,-0.800121852905812
3.65233005681586,-0.800069822381295,-0.800056025027412,-0.800112923768463,-0.800121853851798
3.78250353184089,-0.800069804085048,-0.80005600673115,-0.800112905472262,-0.800121835555607
4.029511657118,-0.800069761531154,-0.800055964177255,-0.800112862918371,-0.800121793001717
4.91037972102025,-0.800069608801745,-0.800055811447846,-0.800112710188961,-0.800121640272306
8.97478581285452,-0.800068904323981,-0.800055106970083,-0.800112005711194,-0.800120935794539
29.2968140659957,-0.800064830427628,-0.800051033073736,-0.800107931814822,-0.800116861898163
36.5562009096002,-0.800013797353818,-0.8,-0.800056898740778,-0.800065828824071
36.5562009095983,-0.800013797353818,-0.799999999997665,-0.800056898740778,-0.800065828824071
36.5562009096012,-0.800013797353832,-0.800000000000015,-0.800056898740793,-0.800065828824085
36.5563025164887,-0.800016699043221,-0.800002901819339,-0.800059800430183,-0.800068730513476
36.556645550175,-0.800023631896554,-0.800009834943766,-0.800066733283529,-0.800075663366825
36.557261571619,-0.800029071460469,-0.800015274294565,-0.800072172847476,-0.800081102930779
36.5580560795732,-0.800030915724512,-0.800017118991379,-0.800074017111543,-0.800082947194851
36.5592297033043,-0.800031250621472,-0.800017453635466,-0.800074352008511,-0.800083282091821
36.561225893054,-0.800030942641457,-0.800017144075476,-0.800074044028496,-0.800082974111805
36.5650168661955,-0.800030946952991,-0.800017149083478,-0.80007404834003,-0.800082978423339
36.568807559228,-0.800030881395266,-0.800017083590256,-0.800073982782305,-0.800082912865614
36.5877608998281,-0.800030522518316,-0.800016724826577,-0.800073623905352,-0.800082553988661
36.6825273939667,-0.800028675990234,-0.800014878576266,-0.800071777377263,-0.80008070746057
36.9855510639279,-0.800022081025419,-0.800008283681945,-0.800065182412418,-0.800074112495718
37.3082883464255,-0.80001379735691,-0.8,-0.800056898743871,-0.800065828827163
37.308288346423,-0.80001379735691,-0.799999999997097,-0.800056898743871,-0.800065828827163
37.3022625881308,-0.800013772375874,-0.787882408409795,-0.800056873762834,-0.800065803846126
37.3075313928708,-0.800013772594068,-0.787059304257051,-0.800056873981028,-0.800065804064321
37.3085041756301,-0.800013757636466,-0.777950129089767,-0.800056859023426,-0.800065789106719
37.31120771379,-0.800013716462366,-0.744298551081474,-0.800056817849326,-0.800065747932618
37.3129038769368,-0.800013689444131,-0.709639555592702,-0.800056790831091,-0.800065720914383
37.3143182630874,-0.80001366527704,-0.661169027876352,-0.800056766664,-0.800065696747292
37.3153204344019,-0.800013645919137,-0.600047445220549,-0.800056747306097,-0.800065677389389
37.3161101682643,-0.800013627901847,-0.51868710720256,-0.800056729288807,-0.8000656593721
37.316913218527,-0.800013606688968,-0.401202031034491,-0.800056708075928,-0.80006563815922
37.3180944109005,-0.800013573472032,-0.204243871957105,-0.800056674858991,-0.800065604942284
37.3208156027042,-0.800013496243226,0.257493005849305,-0.800056597630186,-0.800065527713478
37.3329378609643,-0.800013150880377,2.32195770414816,-0.800056252267334,-0.800065182350626
37.3923795493225,-0.800011423842407,12.6454507979141,-0.800054525229356,-0.800063455312646
37.4872483307438,-0.800008561085135,28.1249833730779,-0.800051662472072,-0.800060592555361
